query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
ERR10439742.1644476	9366	8240	8598	+	OX578059.1	142895829	16089	16447	55	358	0	tp:A:P	cm:i:4	s1:i:55	s2:i:55	dv:f:0.0267
ERR10439742.1644775	8779	1179	8574	+	OX578063.1	29784559	16326	23722	754	7396	15	tp:A:P	cm:i:74	s1:i:754	s2:i:194	dv:f:0.0018
ERR10439742.1644836	5623	3	5619	-	OX578061.1	39856278	39755625	39761242	4604	5618	2	tp:A:P	cm:i:783	s1:i:4604	s2:i:4559	dv:f:0.0003
ERR10439742.1644852	5124	7	3824	+	OX578060.1	91870870	87810	91721	228	3917	0	tp:A:P	cm:i:32	s1:i:210	s2:i:196	dv:f:0.0731
ERR10439742.1644852	5124	3264	4260	-	OX578060.1	91870870	91843058	91844045	74	996	0	tp:A:P	cm:i:8	s1:i:72	s2:i:64	dv:f:0.0779
ERR10439742.1644852	5124	3809	4807	-	OX578061.1	39856278	39821235	39822220	69	998	0	tp:A:P	cm:i:8	s1:i:66	s2:i:64	dv:f:0.0937
ERR10439742.1644982	21616	317	20373	+	OX578059.1	142895829	37318	57378	570	20271	0	tp:A:P	cm:i:38	s1:i:512	s2:i:511	dv:f:0.0637
ERR10439742.1644982	21616	19477	21507	+	OX578059.1	142895829	84335	86366	75	2032	1	tp:A:P	cm:i:5	s1:i:75	s2:i:60	dv:f:0.0852
ERR10439742.1644985	6001	33	5821	-	OX578063.1	29784559	29777973	29783693	438	5789	0	tp:A:P	cm:i:40	s1:i:421	s2:i:402	dv:f:0.0856
ERR10439742.1645016	9537	3421	9529	+	OX578062.1	39551669	39454065	39460101	4423	6116	52	tp:A:P	cm:i:668	s1:i:4409	s2:i:3210	dv:f:0.0112
ERR10439742.1645016	9537	2080	4169	-	OX578061.1	39856278	95793	97861	1130	2093	44	tp:A:P	cm:i:157	s1:i:1125	s2:i:816	dv:f:0.0170
ERR10439742.1645191	10123	8	10114	-	OX578060.1	91870870	61859	69625	4114	10813	5	tp:A:P	cm:i:605	s1:i:3653	s2:i:3493	dv:f:0.0205
ERR10439742.1645469	10203	24	10203	-	OX578060.1	91870870	72482	80947	5918	10402	6	tp:A:P	cm:i:980	s1:i:5641	s2:i:5438	dv:f:0.0055
ERR10439742.1645951	10944	2	10852	-	OX578060.1	91870870	91760313	91771160	6753	10851	29	tp:A:P	cm:i:1160	s1:i:6752	s2:i:5744	dv:f:0.0008
ERR10439742.1646115	7588	207	7400	+	OX578060.1	91870870	2403	9599	361	7197	0	tp:A:P	cm:i:48	s1:i:361	s2:i:335	dv:f:0.0359
ERR10439742.1646268	5790	5	5783	-	OX578062.1	39551669	39458037	39463728	3098	7566	35	tp:A:P	cm:i:520	s1:i:2649	s2:i:2007	dv:f:0.0094
ERR10439742.1646436	11171	3864	4365	+	OX578062.1	39551669	54364	54866	452	502	18	tp:A:P	cm:i:74	s1:i:452	s2:i:416	dv:f:0.0107
ERR10439742.1646495	11010	393	10535	+	OX578059.1	142895829	30566	40709	285	10143	0	tp:A:P	cm:i:19	s1:i:285	s2:i:230	dv:f:0.0738
ERR10439742.1647343	8730	8	8723	-	OX578063.1	29784559	84951	93555	8152	8718	60	tp:A:P	cm:i:1473	s1:i:8132	s2:i:60	dv:f:0.0016
ERR10439742.1647562	18693	1	15114	-	OX578062.1	39551669	39431360	39457435	8852	29798	18	tp:A:P	cm:i:1448	s1:i:6627	s2:i:6015	dv:f:0.0122
ERR10439742.1647644	18432	171	15380	-	OX578059.1	142895829	29089	44929	425	15843	0	tp:A:P	cm:i:29	s1:i:338	s2:i:294	dv:f:0.0646
ERR10439742.1647644	18432	11777	18255	-	OX578059.1	142895829	66093	71937	205	6478	2	tp:A:P	cm:i:14	s1:i:121	s2:i:85	dv:f:0.0536
ERR10439742.1647722	10094	1104	9606	-	OX578061.1	39856278	39842691	39850809	5434	8543	4	tp:A:P	cm:i:890	s1:i:5363	s2:i:5214	dv:f:0.0023
ERR10439742.1647722	10094	324	805	-	OX578061.1	39856278	39837875	39838336	125	481	0	tp:A:P	cm:i:15	s1:i:110	s2:i:110	dv:f:0.0083
ERR10439742.1647722	10094	9422	10043	-	OX578061.1	39856278	39843789	39844616	124	827	29	tp:A:P	cm:i:15	s1:i:96	s2:i:64	dv:f:0.0121
ERR10439742.1647722	10094	9	700	+	OX578060.1	91870870	84901	85714	69	813	3	tp:A:P	cm:i:7	s1:i:49	s2:i:44	dv:f:0.0353
ERR10439742.1647900	13002	448	8059	-	OX578059.1	142895829	49978	57589	285	7611	4	tp:A:P	cm:i:19	s1:i:285	s2:i:152	dv:f:0.0342
ERR10439742.1647982	8354	265	6399	-	OX578059.1	142895829	53565	59910	235	6345	0	tp:A:P	cm:i:16	s1:i:206	s2:i:161	dv:f:0.0431
ERR10439742.1647982	8354	2797	8301	-	OX578059.1	142895829	76142	81855	165	5716	2	tp:A:P	cm:i:11	s1:i:135	s2:i:89	dv:f:0.0452
ERR10439742.1647985	11067	2713	10829	-	OX578059.1	142895829	38373	46495	291	8122	0	tp:A:P	cm:i:21	s1:i:291	s2:i:277	dv:f:0.0523
ERR10439742.1647985	11067	271	7035	-	OX578059.1	142895829	44492	51259	220	6767	3	tp:A:P	cm:i:15	s1:i:220	s2:i:131	dv:f:0.0617
ERR10439742.1648009	8514	3130	8000	+	OX578059.1	142895829	80574	85654	170	5082	0	tp:A:P	cm:i:12	s1:i:141	s2:i:120	dv:f:0.0478
ERR10439742.1648009	8514	387	4622	+	OX578059.1	142895829	12846	16658	160	4235	0	tp:A:P	cm:i:11	s1:i:105	s2:i:81	dv:f:0.0626
ERR10439742.1648113	9170	12	9162	+	OX578061.1	39856278	39757781	39766927	8522	9150	1	tp:A:P	cm:i:1527	s1:i:8522	s2:i:8493	dv:f:0.0006
ERR10439742.1648276	8218	5	8215	-	OX578059.1	142895829	142844407	142852631	3679	8227	35	tp:A:P	cm:i:588	s1:i:3678	s2:i:2706	dv:f:0.0030
ERR10439742.1648439	13139	497	12961	-	OX578061.1	39856278	14757	27548	1073	13548	3	tp:A:P	cm:i:159	s1:i:821	s2:i:739	dv:f:0.0342
ERR10439742.1648792	14276	1694	14138	+	OX578063.1	29784559	29771854	29784326	1095	12476	0	tp:A:P	cm:i:103	s1:i:1086	s2:i:1061	dv:f:0.0502
ERR10439742.1648792	14276	8	4450	+	OX578063.1	29784559	29780083	29784537	435	4458	7	tp:A:P	cm:i:41	s1:i:430	s2:i:308	dv:f:0.0583
ERR10439742.1648798	12222	181	12222	+	OX578063.1	29784559	29772487	29784531	990	12044	0	tp:A:P	cm:i:93	s1:i:990	s2:i:990	dv:f:0.0441
ERR10439742.1648830	13758	287	9401	-	OX578060.1	91870870	66	9190	513	9335	0	tp:A:P	cm:i:70	s1:i:453	s2:i:413	dv:f:0.0241
ERR10439742.1648830	13758	2202	13618	-	OX578060.1	91870870	75	10866	572	11634	1	tp:A:P	cm:i:74	s1:i:430	s2:i:375	dv:f:0.0338
ERR10439742.1649121	9852	217	9062	+	OX578059.1	142895829	74704	83965	500	9272	2	tp:A:P	cm:i:45	s1:i:441	s2:i:357	dv:f:0.0606
ERR10439742.1649146	5143	415	4440	-	OX578059.1	142895829	93657	97682	90	4026	0	tp:A:P	cm:i:6	s1:i:90	s2:i:75	dv:f:0.0908
ERR10439742.1649320	17282	2	17280	+	OX578062.1	39551669	39471969	39489311	15095	17355	1	tp:A:P	cm:i:2710	s1:i:15079	s2:i:14865	dv:f:0.0005
ERR10439742.1649618	7614	0	6843	-	OX578060.1	91870870	91779039	91785885	6627	6846	1	tp:A:P	cm:i:1189	s1:i:6627	s2:i:6603	dv:f:0.0011
ERR10439742.1649727	12032	5282	5808	+	OX578059.1	142895829	142822565	142823091	68	526	0	tp:A:P	cm:i:8	s1:i:68	s2:i:68	dv:f:0.0490
ERR10439742.1649800	5655	9	5650	-	OX578063.1	29784559	29752806	29758451	5521	5646	60	tp:A:P	cm:i:1012	s1:i:5521	s2:i:44	dv:f:0.0003
ERR10439742.1650087	11412	9	11407	-	OX578063.1	29784559	41083	52481	9504	11398	0	tp:A:P	cm:i:1719	s1:i:9504	s2:i:9503	dv:f:0.0003
ERR10439742.1650183	14081	8	14078	-	OX578063.1	29784559	29742131	29756219	13582	14101	60	tp:A:P	cm:i:2441	s1:i:13581	s2:i:44	dv:f:0.0009
ERR10439742.1650628	10610	8012	10479	-	OX578059.1	142895829	142806647	142809131	62	2484	1	tp:A:P	cm:i:6	s1:i:58	s2:i:0	dv:f:0.1363
ERR10439742.1651037	15708	39	15701	-	OX578062.1	39551669	39449040	39464698	10401	15667	60	tp:A:P	cm:i:1752	s1:i:10401	s2:i:3488	dv:f:0.0007
ERR10439742.1651138	11610	4	11601	-	OX578060.1	91870870	91774583	91786184	11067	11602	7	tp:A:P	cm:i:1995	s1:i:11067	s2:i:10816	dv:f:0.0005
ERR10439742.1651388	12571	8	12503	+	OX578063.1	29784559	47275	59773	8829	12529	5	tp:A:P	cm:i:1488	s1:i:8820	s2:i:8630	dv:f:0.0030
ERR10439742.1651445	5241	3389	5226	+	OX578061.1	39856278	12466	14367	271	1901	0	tp:A:P	cm:i:35	s1:i:261	s2:i:254	dv:f:0.0208
ERR10439742.1651445	5241	186	2456	-	OX578061.1	39856278	39839005	39842013	305	3052	6	tp:A:P	cm:i:35	s1:i:189	s2:i:142	dv:f:0.0248
ERR10439742.1651448	10350	127	5266	+	OX578060.1	91870870	91865686	91870826	2661	5140	6	tp:A:P	cm:i:388	s1:i:2661	s2:i:2459	dv:f:0.0003
ERR10439742.1651448	10350	8078	9797	+	OX578063.1	29784559	29779018	29780737	93	1719	0	tp:A:P	cm:i:9	s1:i:93	s2:i:83	dv:f:0.0750
ERR10439742.1651627	17039	9169	13556	-	OX578060.1	91870870	53606	57903	1352	4448	0	tp:A:P	cm:i:170	s1:i:1316	s2:i:1233	dv:f:0.0421
ERR10439742.1651627	17039	338	10757	-	OX578061.1	39856278	9976	19375	1055	10866	13	tp:A:P	cm:i:144	s1:i:787	s2:i:618	dv:f:0.0434
ERR10439742.1651725	15367	7	15226	-	OX578063.1	29784559	23707	38931	3876	15240	37	tp:A:P	cm:i:580	s1:i:3872	s2:i:2754	dv:f:0.0045
ERR10439742.1651763	4714	134	4586	-	OX578063.1	29784559	29779872	29784326	441	4454	0	tp:A:P	cm:i:42	s1:i:441	s2:i:441	dv:f:0.0344
ERR10439742.1651799	7985	28	7638	-	OX578059.1	142895829	62427	70249	392	7822	2	tp:A:P	cm:i:29	s1:i:363	s2:i:271	dv:f:0.0105
ERR10439742.1651888	7840	22	7639	-	OX578063.1	29784559	29776496	29784115	672	7619	0	tp:A:P	cm:i:64	s1:i:672	s2:i:672	dv:f:0.0495
ERR10439742.1651928	7323	5702	7200	-	OX578063.1	29784559	29782405	29783904	162	1499	0	tp:A:P	cm:i:15	s1:i:162	s2:i:162	dv:f:0.0190
ERR10439742.1652246	9923	7	9918	-	OX578060.1	91870870	91784119	91799445	7283	15338	34	tp:A:P	cm:i:1272	s1:i:6622	s2:i:5800	dv:f:0.0144
ERR10439742.1652288	8642	3111	8636	+	OX578061.1	39856278	83197	88718	3587	5613	1	tp:A:P	cm:i:603	s1:i:3559	s2:i:3520	dv:f:0.0128
ERR10439742.1652453	10217	8	8800	+	OX578061.1	39856278	39831764	39840425	4827	8793	1	tp:A:P	cm:i:793	s1:i:4808	s2:i:4771	dv:f:0.0057
ERR10439742.1652453	10217	7208	9974	-	OX578062.1	39551669	39547243	39550203	200	3060	50	tp:A:P	cm:i:18	s1:i:139	s2:i:65	dv:f:0.0658
ERR10439742.1652466	17087	93	8596	+	OX578061.1	39856278	39844586	39853009	6551	8625	1	tp:A:P	cm:i:1078	s1:i:6506	s2:i:6461	dv:f:0.0030
ERR10439742.1652466	17087	11274	14762	+	OX578061.1	39856278	39837180	39840797	543	3617	60	tp:A:P	cm:i:65	s1:i:511	s2:i:91	dv:f:0.0095
ERR10439742.1652466	17087	8077	11185	+	OX578061.1	39856278	39841365	39844462	507	3158	60	tp:A:P	cm:i:57	s1:i:479	s2:i:236	dv:f:0.0127
ERR10439742.1652466	17087	14029	16564	+	OX578061.1	39856278	39838174	39840797	335	2663	60	tp:A:P	cm:i:38	s1:i:304	s2:i:113	dv:f:0.0219
ERR10439742.1652481	7969	4	7964	+	OX578061.1	39856278	39792905	39800875	6454	7973	4	tp:A:P	cm:i:1134	s1:i:6454	s2:i:6357	dv:f:0.0015
ERR10439742.1652892	10900	6	10893	+	OX578062.1	39551669	39465227	39476110	10293	10887	10	tp:A:P	cm:i:1826	s1:i:10291	s2:i:9942	dv:f:0.0001
ERR10439742.1653271	13542	2170	13509	-	OX578059.1	142895829	142820812	142834204	5608	13437	0	tp:A:P	cm:i:927	s1:i:5339	s2:i:5339	dv:f:0.0012
ERR10439742.1653360	4959	6	4955	-	OX578061.1	39856278	39781466	39786415	3243	4958	56	tp:A:P	cm:i:561	s1:i:3242	s2:i:2314	dv:f:0.0032
ERR10439742.1653448	16980	7943	16442	-	OX578059.1	142895829	16643	24718	195	8500	0	tp:A:P	cm:i:14	s1:i:137	s2:i:126	dv:f:0.0973
ERR10439742.1653448	16980	2894	7958	-	OX578060.1	91870870	39132	44197	113	5065	0	tp:A:P	cm:i:9	s1:i:113	s2:i:91	dv:f:0.0706
ERR10439742.1653559	11408	8	11400	+	OX578061.1	39856278	53169	64553	9359	11400	1	tp:A:P	cm:i:1668	s1:i:9354	s2:i:9292	dv:f:0.0005
ERR10439742.1653831	8647	1	8642	+	OX578061.1	39856278	39773745	39782408	8471	8663	2	tp:A:P	cm:i:1541	s1:i:8467	s2:i:8413	dv:f:0.0000
ERR10439742.1653860	6491	126	6351	+	OX578063.1	29784559	10127	16352	1475	6225	19	tp:A:P	cm:i:200	s1:i:1475	s2:i:1005	dv:f:0.0007
ERR10439742.1653998	5352	2403	3934	+	OX578059.1	142895829	142821560	142823091	111	1531	0	tp:A:P	cm:i:12	s1:i:111	s2:i:111	dv:f:0.0571
ERR10439742.1653998	5352	5214	5321	+	OX578059.1	142895829	142822478	142822585	41	107	0	tp:A:P	cm:i:4	s1:i:41	s2:i:41	dv:f:0.0267
ERR10439742.1654182	14067	439	1431	+	OX578059.1	142895829	142851994	142852985	221	992	0	tp:A:P	cm:i:23	s1:i:221	s2:i:221	dv:f:0.0197
ERR10439742.1654375	6533	757	5928	-	OX578059.1	142895829	142796483	142801679	151	5198	3	tp:A:P	cm:i:13	s1:i:143	s2:i:85	dv:f:0.1283
ERR10439742.1654615	8201	3227	5376	+	OX578059.1	142895829	142820692	142822841	136	2149	0	tp:A:P	cm:i:13	s1:i:136	s2:i:136	dv:f:0.0499
ERR10439742.1654615	8201	6903	7522	+	OX578059.1	142895829	142822471	142823091	96	620	0	tp:A:P	cm:i:11	s1:i:96	s2:i:96	dv:f:0.0247
ERR10439742.1654665	14201	11189	13671	+	OX578059.1	142895829	53182	55666	75	2484	0	tp:A:P	cm:i:5	s1:i:75	s2:i:72	dv:f:0.1182
ERR10439742.1654665	14201	131	1298	-	OX578059.1	142895829	142821560	142822727	63	1167	0	tp:A:P	cm:i:7	s1:i:63	s2:i:63	dv:f:0.0789
ERR10439742.1654828	12734	7	12728	+	OX578063.1	29784559	29687079	29699823	12534	12796	60	tp:A:P	cm:i:2292	s1:i:12505	s2:i:50	dv:f:0.0007
ERR10439742.1655453	4697	703	3757	+	OX578063.1	29784559	8881	12022	253	3200	0	tp:A:P	cm:i:25	s1:i:218	s2:i:182	dv:f:0.0535
ERR10439742.1655453	4697	53	1663	+	OX578063.1	29784559	11126	12797	136	1671	7	tp:A:P	cm:i:13	s1:i:124	s2:i:70	dv:f:0.0452
ERR10439742.1655453	4697	2360	4381	-	OX578063.1	29784559	880	2670	146	2051	5	tp:A:P	cm:i:16	s1:i:101	s2:i:69	dv:f:0.0693
ERR10439742.1655463	17210	2254	16104	+	OX578062.1	39551669	39526951	39542917	4290	16738	60	tp:A:P	cm:i:600	s1:i:3811	s2:i:449	dv:f:0.0281
ERR10439742.1655463	17210	15659	16502	+	OX578061.1	39856278	6931	7834	138	903	10	tp:A:P	cm:i:14	s1:i:128	s2:i:111	dv:f:0.0166
ERR10439742.1655463	17210	16716	16892	-	OX578063.1	29784559	1060	1261	81	225	0	tp:A:P	cm:i:7	s1:i:67	s2:i:66	dv:f:0.0452
ERR10439742.1655683	7252	1182	6899	-	OX578059.1	142895829	142806383	142812090	120	5717	0	tp:A:P	cm:i:8	s1:i:118	s2:i:111	dv:f:0.1237
ERR10439742.1655683	7252	172	1197	-	OX578059.1	142895829	142821560	142822585	78	1025	0	tp:A:P	cm:i:7	s1:i:78	s2:i:67	dv:f:0.0536
ERR10439742.1655805	7403	6173	6604	+	OX578061.1	39856278	2638	3126	61	490	2	tp:A:P	cm:i:5	s1:i:50	s2:i:45	dv:f:0.0941
ERR10439742.1655805	7403	5697	6454	+	OX578061.1	39856278	2638	3446	65	834	7	tp:A:P	cm:i:6	s1:i:48	s2:i:0	dv:f:0.1341
ERR10439742.1655982	10379	7670	9264	-	OX578059.1	142895829	142821133	142822727	106	1594	0	tp:A:P	cm:i:11	s1:i:106	s2:i:106	dv:f:0.0286
ERR10439742.1655982	10379	2232	2862	-	OX578059.1	142895829	142822471	142823101	86	630	0	tp:A:P	cm:i:10	s1:i:86	s2:i:86	dv:f:0.0121
ERR10439742.1655982	10379	285	1413	-	OX578059.1	142895829	142821599	142822727	76	1128	0	tp:A:P	cm:i:9	s1:i:76	s2:i:76	dv:f:0.0452
ERR10439742.1656148	9636	4	9490	+	OX578062.1	39551669	39507354	39517810	1112	10459	2	tp:A:P	cm:i:180	s1:i:978	s2:i:879	dv:f:0.0232
ERR10439742.1656148	9636	9468	9527	-	OX578060.1	91870870	95708	95767	40	59	0	tp:A:P	cm:i:4	s1:i:40	s2:i:0	dv:f:0.0366
ERR10439742.1656414	8515	3	8508	+	OX578059.1	142895829	142882403	142890914	6709	8511	0	tp:A:P	cm:i:1180	s1:i:6708	s2:i:6695	dv:f:0.0006
ERR10439742.1656449	10531	3	10527	+	OX578061.1	39856278	39762504	39773028	10493	10524	0	tp:A:P	cm:i:1970	s1:i:10493	s2:i:10474	dv:f:0.0001
ERR10439742.1656501	6405	122	6063	+	OX578059.1	142895829	86057	91998	538	5941	9	tp:A:P	cm:i:49	s1:i:538	s2:i:290	dv:f:0.0027
ERR10439742.1656520	13977	3594	13769	-	OX578060.1	91870870	75	9616	595	10179	1	tp:A:P	cm:i:79	s1:i:511	s2:i:480	dv:f:0.0269
ERR10439742.1656520	13977	1	8914	-	OX578060.1	91870870	66	8762	523	8916	4	tp:A:P	cm:i:76	s1:i:491	s2:i:357	dv:f:0.0305
ERR10439742.1656658	11091	8	10952	-	OX578059.1	142895829	142833955	142843259	5480	10952	0	tp:A:P	cm:i:960	s1:i:5276	s2:i:5276	dv:f:0.0167
ERR10439742.1656735	6242	5	6236	-	OX578060.1	91870870	91799612	91805847	4266	6236	0	tp:A:P	cm:i:739	s1:i:4265	s2:i:4254	dv:f:0.0014
ERR10439742.1657242	12722	91	11925	+	OX578059.1	142895829	45547	57589	360	12045	1	tp:A:P	cm:i:24	s1:i:330	s2:i:260	dv:f:0.0613
ERR10439742.1657242	12722	11277	12670	+	OX578059.1	142895829	41749	43142	69	1393	1	tp:A:P	cm:i:6	s1:i:69	s2:i:0	dv:f:0.0396
ERR10439742.1657284	12515	0	10342	-	OX578060.1	91870870	58855	70280	7690	11438	48	tp:A:P	cm:i:1149	s1:i:7544	s2:i:5885	dv:f:0.0179
ERR10439742.1657284	12515	10510	12334	-	OX578063.1	29784559	9249	11142	193	1933	7	tp:A:P	cm:i:19	s1:i:167	s2:i:157	dv:f:0.0155
ERR10439742.1657506	5762	4735	5093	+	OX578059.1	142895829	87406	87764	55	358	0	tp:A:P	cm:i:4	s1:i:55	s2:i:55	dv:f:0.0267
ERR10439742.1657548	10699	20	4382	+	OX578061.1	39856278	39832163	39836526	4099	4363	0	tp:A:P	cm:i:710	s1:i:4099	s2:i:4098	dv:f:0.0006
ERR10439742.1657548	10699	4394	7270	-	OX578061.1	39856278	39824144	39829190	1019	5047	22	tp:A:P	cm:i:151	s1:i:751	s2:i:619	dv:f:0.0120
ERR10439742.1657548	10699	5084	9961	+	OX578060.1	91870870	86671	91721	799	5156	60	tp:A:P	cm:i:118	s1:i:743	s2:i:85	dv:f:0.0259
ERR10439742.1657548	10699	9407	10391	-	OX578060.1	91870870	91843058	91844045	74	987	26	tp:A:P	cm:i:8	s1:i:73	s2:i:41	dv:f:0.0623
ERR10439742.1657575	12644	5337	12643	-	OX578060.1	91870870	91796498	91803827	6283	7338	4	tp:A:P	cm:i:1109	s1:i:6277	s2:i:6188	dv:f:0.0023
ERR10439742.1657852	7976	6	1685	+	OX578062.1	39551669	39504078	39505754	1360	1683	15	tp:A:P	cm:i:230	s1:i:1359	s2:i:1089	dv:f:0.0039
ERR10439742.1657999	9984	867	3594	-	OX578059.1	142895829	11611	14338	75	2728	9	tp:A:P	cm:i:5	s1:i:75	s2:i:60	dv:f:0.0512
ERR10439742.1658120	9494	16	9102	-	OX578059.1	142895829	15377	24252	533	9086	2	tp:A:P	cm:i:44	s1:i:504	s2:i:393	dv:f:0.0071
ERR10439742.1658360	5193	5	5185	-	OX578062.1	39551669	64156	69310	5042	5180	60	tp:A:P	cm:i:908	s1:i:5039	s2:i:51	dv:f:0.0011
ERR10439742.1658491	8613	0	8435	-	OX578061.1	39856278	7421	14904	984	8736	13	tp:A:P	cm:i:104	s1:i:762	s2:i:471	dv:f:0.0250
ERR10439742.1658928	9216	7	9210	+	OX578062.1	39551669	39467856	39477057	8884	9203	10	tp:A:P	cm:i:1584	s1:i:8884	s2:i:8602	dv:f:0.0002
ERR10439742.1659065	10696	267	10504	-	OX578059.1	142895829	54742	65396	449	10658	0	tp:A:P	cm:i:36	s1:i:394	s2:i:385	dv:f:0.0242
ERR10439742.1659067	21821	6713	21710	-	OX578061.1	39856278	39829422	39844616	6687	15453	0	tp:A:P	cm:i:993	s1:i:6577	s2:i:6527	dv:f:0.0165
ERR10439742.1659067	21821	1812	5096	-	OX578061.1	39856278	39852606	39854960	656	3304	12	tp:A:P	cm:i:72	s1:i:523	s2:i:470	dv:f:0.0290
ERR10439742.1659067	21821	5066	7033	-	OX578061.1	39856278	39838867	39840797	322	1969	60	tp:A:P	cm:i:36	s1:i:303	s2:i:114	dv:f:0.0133
ERR10439742.1659067	21821	1420	2190	+	OX578061.1	39856278	39853040	39853833	86	845	0	tp:A:P	cm:i:9	s1:i:64	s2:i:60	dv:f:0.0633
ERR10439742.1659067	21821	1109	1220	+	OX578061.1	39856278	39842610	39842721	46	111	0	tp:A:P	cm:i:5	s1:i:46	s2:i:46	dv:f:0.0222
ERR10439742.1659198	9033	2	5156	-	OX578061.1	39856278	39753776	39758948	4158	5176	0	tp:A:P	cm:i:705	s1:i:4152	s2:i:4147	dv:f:0.0029
ERR10439742.1659304	8946	39	8499	+	OX578061.1	39856278	39816897	39824277	1456	8574	17	tp:A:P	cm:i:184	s1:i:1279	s2:i:715	dv:f:0.0223
ERR10439742.1659396	8385	250	8285	-	OX578059.1	142895829	76775	84810	478	8035	3	tp:A:P	cm:i:40	s1:i:478	s2:i:357	dv:f:0.0134
ERR10439742.1659626	19319	16922	18790	-	OX578063.1	29784559	26067	28024	87	1973	31	tp:A:P	cm:i:7	s1:i:68	s2:i:0	dv:f:0.1034
ERR10439742.1659654	5623	36	5590	-	OX578060.1	91870870	82574	88127	1605	5554	47	tp:A:P	cm:i:228	s1:i:1605	s2:i:609	dv:f:0.0006
ERR10439742.1660154	9648	1	9646	-	OX578062.1	39551669	57326	67047	9413	9734	60	tp:A:P	cm:i:1703	s1:i:9396	s2:i:64	dv:f:0.0008
ERR10439742.1660167	12269	90	949	+	OX578059.1	142895829	64326	65185	60	859	0	tp:A:P	cm:i:4	s1:i:60	s2:i:60	dv:f:0.0267
ERR10439742.1660406	8879	918	3769	-	OX578059.1	142895829	142820085	142822938	129	2853	1	tp:A:P	cm:i:17	s1:i:129	s2:i:116	dv:f:0.0554
ERR10439742.1660406	8879	2624	4331	-	OX578063.1	29784559	29776496	29778205	99	1709	0	tp:A:P	cm:i:9	s1:i:99	s2:i:67	dv:f:0.0549
ERR10439742.1660406	8879	7258	8757	-	OX578063.1	29784559	29772487	29773985	88	1499	0	tp:A:P	cm:i:8	s1:i:88	s2:i:88	dv:f:0.0652
ERR10439742.1660406	8879	304	747	-	OX578063.1	29784559	29781983	29782426	63	443	0	tp:A:P	cm:i:6	s1:i:63	s2:i:63	dv:f:0.0190
ERR10439742.1660425	13326	2208	13319	+	OX578062.1	39551669	39454065	39465099	7622	12906	60	tp:A:P	cm:i:1319	s1:i:7173	s2:i:3609	dv:f:0.0053
ERR10439742.1660425	13326	1199	2979	+	OX578062.1	39551669	39458705	39460486	1007	1782	47	tp:A:P	cm:i:154	s1:i:1007	s2:i:713	dv:f:0.0042
ERR10439742.1660425	13326	882	1390	+	OX578060.1	91870870	91770947	91771370	382	511	28	tp:A:P	cm:i:56	s1:i:369	s2:i:295	dv:f:0.0157
ERR10439742.1660749	14318	2	14316	-	OX578060.1	91870870	91783431	91802400	11483	21154	23	tp:A:P	cm:i:2034	s1:i:10385	s2:i:9529	dv:f:0.0066
ERR10439742.1660795	11037	130	8933	-	OX578063.1	29784559	29772487	29781925	286	9439	2	tp:A:P	cm:i:26	s1:i:205	s2:i:135	dv:f:0.0801
ERR10439742.1660795	11037	6803	10209	-	OX578063.1	29784559	29776486	29779471	187	3406	3	tp:A:P	cm:i:17	s1:i:129	s2:i:66	dv:f:0.0669
ERR10439742.1660853	14012	7437	11213	+	OX578059.1	142895829	94756	98542	120	3786	0	tp:A:P	cm:i:10	s1:i:117	s2:i:99	dv:f:0.1029
ERR10439742.1660853	14012	9918	13345	-	OX578059.1	142895829	142819234	142823091	158	3857	0	tp:A:P	cm:i:16	s1:i:100	s2:i:93	dv:f:0.0719
ERR10439742.1660853	14012	114	3237	-	OX578059.1	142895829	142819663	142822585	98	3129	0	tp:A:P	cm:i:10	s1:i:69	s2:i:57	dv:f:0.1096
ERR10439742.1660938	9357	0	9348	-	OX578063.1	29784559	53171	62518	7487	9348	8	tp:A:P	cm:i:1330	s1:i:7487	s2:i:7247	dv:f:0.0001
ERR10439742.1661147	12944	5	12944	-	OX578061.1	39856278	39775156	39788095	11043	12945	60	tp:A:P	cm:i:1970	s1:i:11040	s2:i:8445	dv:f:0.0007
ERR10439742.1661731	14616	0	7228	-	OX578061.1	39856278	39753776	39761002	5884	7236	2	tp:A:P	cm:i:991	s1:i:5884	s2:i:5827	dv:f:0.0017
ERR10439742.1662221	16798	7	16790	-	OX578061.1	39856278	39839174	39855966	8351	16792	41	tp:A:P	cm:i:1303	s1:i:8351	s2:i:6479	dv:f:0.0005
ERR10439742.1662417	7533	73	7525	-	OX578061.1	39856278	75641	83094	6256	7454	9	tp:A:P	cm:i:1078	s1:i:6256	s2:i:6032	dv:f:0.0004
ERR10439742.1662751	5772	2	1783	+	OX578063.1	29784559	28933	30715	48	1783	0	tp:A:P	cm:i:4	s1:i:47	s2:i:0	dv:f:0.0526
ERR10439742.1662824	7488	9	7486	+	OX578060.1	91870870	91772541	91777354	4114	7659	13	tp:A:P	cm:i:655	s1:i:3738	s2:i:3425	dv:f:0.0137
ERR10439742.1662899	7238	116	7230	-	OX578060.1	91870870	91827455	91834574	2073	7120	33	tp:A:P	cm:i:310	s1:i:2072	s2:i:1192	dv:f:0.0017
