query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
SRR29535114.1441426	4353	82	4249	+	LF10_chr8	39140677	20973	26065	1382	5111	6	tp:A:P	cm:i:87	s1:i:1193	s2:i:1123	dv:f:0.0419
SRR29535114.1441440	55036	6223	6502	-	LF10_chr1	50495432	7113	7390	125	281	60	tp:A:P	cm:i:12	s1:i:123	s2:i:83	dv:f:0.0205
SRR29535114.1441519	1796	49	1718	-	LF10_chr7	34875448	34868252	34869930	502	1683	60	tp:A:P	cm:i:37	s1:i:497	s2:i:233	dv:f:0.0307
SRR29535114.1441546	9470	3579	3728	-	LF10_chr1	50495432	50483327	50483482	98	155	25	tp:A:P	cm:i:12	s1:i:93	s2:i:78	dv:f:0.0146
SRR29535114.1441546	9470	4614	4678	-	LF10_chr4	46604272	46578910	46578973	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0121
SRR29535114.1441884	14668	13469	13625	+	LF10_chr1	50495432	50483327	50483482	110	156	60	tp:A:P	cm:i:8	s1:i:111	s2:i:0	dv:f:0.0175
SRR29535114.1442130	7433	5958	6123	-	LF10_chr1	50495432	50483316	50483482	85	166	60	tp:A:P	cm:i:7	s1:i:85	s2:i:0	dv:f:0.0159
SRR29535114.1442178	1152	703	1132	-	LF10_chr7	34875448	34855514	34855958	105	444	19	tp:A:P	cm:i:6	s1:i:100	s2:i:78	dv:f:0.0566
SRR29535114.1442191	6398	1221	1335	-	LF10_chr1	50495432	7169	7285	68	116	35	tp:A:P	cm:i:5	s1:i:69	s2:i:0	dv:f:0.0175
SRR29535114.1442410	666	88	170	-	LF10_chr3	45743229	45741994	45742076	82	82	60	tp:A:P	cm:i:9	s1:i:82	s2:i:0	dv:f:0.0075
SRR29535114.1442472	993	36	872	-	LF10_chr3	45743229	45703954	45704824	470	872	60	tp:A:P	cm:i:40	s1:i:450	s2:i:104	dv:f:0.0181
SRR29535114.1444358	771	162	425	+	LF10_chr6	67806300	22152	22415	67	264	29	tp:A:P	cm:i:4	s1:i:70	s2:i:0	dv:f:0.0470
SRR29535114.1444569	338	7	97	-	LF10_chr1	50495432	50483349	50483443	54	94	10	tp:A:P	cm:i:3	s1:i:51	s2:i:0	dv:f:0.0186
SRR29535114.1445255	8709	158	8660	+	LF10_chr2	50269664	50259623	50268458	3066	8864	60	tp:A:P	cm:i:219	s1:i:2973	s2:i:79	dv:f:0.0332
SRR29535114.1445662	366	64	332	+	LF10_chr2	50269664	50263431	50263698	194	269	60	tp:A:P	cm:i:14	s1:i:190	s2:i:0	dv:f:0.0205
SRR29535114.1446053	22319	20842	20988	+	LF10_chr1	50495432	7138	7285	101	147	60	tp:A:P	cm:i:9	s1:i:105	s2:i:0	dv:f:0.0133
SRR29535114.1446106	1819	982	1240	-	LF10_chr1	50495432	7136	7390	90	258	60	tp:A:P	cm:i:7	s1:i:86	s2:i:40	dv:f:0.0328
SRR29535114.1446204	4595	3694	3767	+	LF10_chr3	45743229	45741994	45742067	73	73	54	tp:A:P	cm:i:7	s1:i:73	s2:i:0	dv:f:0.0096
SRR29535114.1446207	1155	753	925	-	LF10_chr1	50495432	50483308	50483482	147	174	60	tp:A:P	cm:i:17	s1:i:142	s2:i:0	dv:f:0.0095
SRR29535114.1447319	37688	11315	11594	+	LF10_chr1	50495432	7113	7390	127	279	60	tp:A:P	cm:i:12	s1:i:126	s2:i:0	dv:f:0.0269
SRR29535114.1447552	31420	28439	28690	-	LF10_chr1	50495432	7138	7390	112	252	50	tp:A:P	cm:i:9	s1:i:109	s2:i:73	dv:f:0.0276
SRR29535114.1447634	459	36	440	+	LF10_chr3	45743229	45706959	45707379	313	422	60	tp:A:P	cm:i:24	s1:i:305	s2:i:0	dv:f:0.0103
SRR29535114.1447652	1279	903	1066	+	LF10_chr1	50495432	7221	7390	82	169	33	tp:A:P	cm:i:4	s1:i:78	s2:i:0	dv:f:0.0293
SRR29535114.1447830	774	478	535	-	LF10_chr8	39140677	23393	23450	56	58	0	tp:A:P	cm:i:4	s1:i:56	s2:i:56	dv:f:0.0134
SRR29535114.1448063	1566	387	552	-	LF10_chr1	50495432	50483318	50483482	99	167	60	tp:A:P	cm:i:11	s1:i:98	s2:i:0	dv:f:0.0161
SRR29535114.1448063	1566	1440	1483	-	LF10_chr4	46604272	46578931	46578973	42	43	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0189
SRR29535114.1448836	2119	62	1914	-	LF10_chr8	39140677	39089135	39091032	1103	1905	60	tp:A:P	cm:i:90	s1:i:1092	s2:i:0	dv:f:0.0199
SRR29535114.1448987	550	86	147	-	LF10_chr5	48825035	48802162	48802223	61	61	14	tp:A:P	cm:i:4	s1:i:61	s2:i:0	dv:f:0.0129
SRR29535114.1449734	2527	1395	1542	+	LF10_chr1	50495432	7136	7285	67	149	36	tp:A:P	cm:i:5	s1:i:70	s2:i:0	dv:f:0.0211
SRR29535114.1449815	864	794	837	+	LF10_chr1	50495432	7112	7155	43	43	3	tp:A:P	cm:i:3	s1:i:43	s2:i:0	dv:f:0.0244
SRR29535114.1449837	41086	1225	1350	+	LF10_chr1	50495432	50483352	50483482	100	130	60	tp:A:P	cm:i:11	s1:i:97	s2:i:0	dv:f:0.0087
SRR29535114.1450617	3733	1436	1488	-	LF10_chr1	50495432	7143	7195	52	52	14	tp:A:P	cm:i:4	s1:i:52	s2:i:0	dv:f:0.0149
SRR29535114.1450650	3313	2246	2292	+	LF10_chr5	48825035	17313	17359	46	46	0	tp:A:P	cm:i:4	s1:i:46	s2:i:46	dv:f:0.0155
SRR29535114.1450664	20412	15412	15585	-	LF10_chr1	50495432	50483308	50483482	173	174	60	tp:A:P	cm:i:26	s1:i:173	s2:i:84	dv:f:0.0051
SRR29535114.1451208	253	81	194	-	LF10_chr1	50495432	8667	8780	50	113	3	tp:A:P	cm:i:3	s1:i:45	s2:i:0	dv:f:0.0264
SRR29535114.1451395	4190	349	424	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0093
SRR29535114.1451560	886	349	470	-	LF10_chr1	50495432	7164	7285	54	121	21	tp:A:P	cm:i:4	s1:i:59	s2:i:0	dv:f:0.0195
SRR29535114.1451707	538	72	142	+	LF10_chr8	39140677	23347	23416	69	70	0	tp:A:P	cm:i:6	s1:i:69	s2:i:69	dv:f:0.0099
SRR29535114.1451802	815	32	728	+	LF10_chr3	45743229	33030	33747	357	718	60	tp:A:P	cm:i:27	s1:i:370	s2:i:0	dv:f:0.0235
SRR29535114.1451806	818	122	756	-	LF10_chr3	45743229	33083	33736	372	656	60	tp:A:P	cm:i:30	s1:i:351	s2:i:0	dv:f:0.0180
SRR29535114.1451820	722	176	250	-	LF10_chr1	50495432	7138	7213	61	76	18	tp:A:P	cm:i:3	s1:i:64	s2:i:0	dv:f:0.0191
SRR29535114.1452110	1242	1045	1132	-	LF10_chr1	50495432	50483383	50483482	57	99	11	tp:A:P	cm:i:3	s1:i:54	s2:i:0	dv:f:0.0188
SRR29535114.1452302	1253	859	1033	-	LF10_chr1	50495432	50483308	50483482	166	176	60	tp:A:P	cm:i:24	s1:i:170	s2:i:0	dv:f:0.0043
SRR29535114.1452329	520	43	506	-	LF10_chr4	46604272	20308	20771	229	469	60	tp:A:P	cm:i:14	s1:i:226	s2:i:0	dv:f:0.0336
SRR29535114.1452443	22934	393	4347	+	LF10_chr5	48825035	48810015	48813887	94	3960	0	tp:A:P	cm:i:3	s1:i:92	s2:i:92	dv:f:0.1445
SRR29535114.1452599	553	177	536	+	LF10_chr4	46604272	25703	26073	256	370	60	tp:A:P	cm:i:28	s1:i:246	s2:i:0	dv:f:0.0051
SRR29535114.1452692	1085	981	1064	-	LF10_chr3	45743229	45741994	45742077	83	83	60	tp:A:P	cm:i:10	s1:i:83	s2:i:0	dv:f:0.0066
SRR29535114.1453247	1494	829	945	+	LF10_chr1	50495432	7169	7285	70	116	39	tp:A:P	cm:i:5	s1:i:74	s2:i:0	dv:f:0.0126
SRR29535114.1453721	2778	2396	2540	-	LF10_chr1	50495432	7138	7285	95	147	60	tp:A:P	cm:i:8	s1:i:99	s2:i:0	dv:f:0.0118
SRR29535114.1454464	16427	5790	5961	+	LF10_chr1	50495432	50483307	50483482	135	176	36	tp:A:P	cm:i:14	s1:i:134	s2:i:107	dv:f:0.0144
SRR29535114.1454525	1924	171	261	-	LF10_chr1	50495432	50483289	50483378	62	90	32	tp:A:P	cm:i:5	s1:i:65	s2:i:0	dv:f:0.0165
SRR29535114.1454691	1688	89	224	-	LF10_chr1	50495432	50483325	50483466	63	141	18	tp:A:P	cm:i:3	s1:i:63	s2:i:0	dv:f:0.0386
SRR29535114.1454837	2989	1168	1253	+	LF10_chr1	50495432	7125	7213	85	88	60	tp:A:P	cm:i:8	s1:i:85	s2:i:0	dv:f:0.0084
SRR29535114.1454985	3271	1147	1322	+	LF10_chr1	50495432	7111	7285	93	177	60	tp:A:P	cm:i:7	s1:i:101	s2:i:0	dv:f:0.0132
SRR29535114.1455218	5683	868	984	+	LF10_chr1	50495432	7169	7285	52	116	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0259
SRR29535114.1455370	7261	5021	5186	-	LF10_chr1	50495432	50483317	50483482	165	165	43	tp:A:P	cm:i:27	s1:i:165	s2:i:128	dv:f:0.0025
SRR29535114.1455841	11019	7799	8022	+	LF10_chr1	50495432	7164	7390	104	226	60	tp:A:P	cm:i:7	s1:i:93	s2:i:0	dv:f:0.0135
SRR29535114.1455983	21347	16539	16731	-	LF10_chr1	50495432	50483289	50483482	143	196	60	tp:A:P	cm:i:17	s1:i:140	s2:i:80	dv:f:0.0093
SRR29535114.1456023	2482	126	323	+	LF10_chr8	39140677	20542	20737	58	197	4	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0398
SRR29535114.1456052	1291	63	1241	-	LF10_chr1	50495432	50490384	50491604	485	1222	60	tp:A:P	cm:i:36	s1:i:480	s2:i:0	dv:f:0.0180
SRR29535114.1456076	1789	411	584	+	LF10_chr1	50495432	50483308	50483482	125	174	60	tp:A:P	cm:i:10	s1:i:127	s2:i:0	dv:f:0.0172
SRR29535114.1456100	28425	7246	7295	+	LF10_chr1	50495432	7164	7213	49	49	11	tp:A:P	cm:i:4	s1:i:49	s2:i:0	dv:f:0.0148
SRR29535114.1456356	28408	20989	21202	-	LF10_chr1	50495432	7169	7390	93	221	48	tp:A:P	cm:i:5	s1:i:88	s2:i:0	dv:f:0.0320
SRR29535114.1456393	1774	1072	1214	-	LF10_chr1	50495432	7137	7285	80	148	60	tp:A:P	cm:i:7	s1:i:82	s2:i:0	dv:f:0.0091
SRR29535114.1456532	977	177	975	+	LF10_chr8	39140677	21328	21945	235	807	2	tp:A:P	cm:i:18	s1:i:192	s2:i:186	dv:f:0.0426
SRR29535114.1456764	44313	16098	16245	-	LF10_chr1	50495432	50483307	50483457	122	150	14	tp:A:P	cm:i:9	s1:i:127	s2:i:114	dv:f:0.0159
SRR29535114.1457887	284	99	146	-	LF10_chr1	50495432	7164	7213	47	49	7	tp:A:P	cm:i:4	s1:i:46	s2:i:0	dv:f:0.0155
SRR29535114.1458005	34326	28048	28210	+	LF10_chr1	50495432	50483316	50483482	91	166	7	tp:A:P	cm:i:6	s1:i:92	s2:i:83	dv:f:0.0216
SRR29535114.1458263	27788	36	27775	-	LF10_chr7	34875448	34799513	34827574	16522	28339	60	tp:A:P	cm:i:1453	s1:i:16219	s2:i:54	dv:f:0.0134
SRR29535114.1458421	1975	96	1864	-	LF10_chr8	39140677	22765	24932	451	2169	2	tp:A:P	cm:i:32	s1:i:389	s2:i:358	dv:f:0.0459
SRR29535114.1458463	49207	5566	5641	+	LF10_chr3	45743229	45741995	45742067	68	75	29	tp:A:P	cm:i:4	s1:i:71	s2:i:0	dv:f:0.0153
SRR29535114.1458492	49449	30091	30247	-	LF10_chr1	50495432	50483317	50483482	85	165	60	tp:A:P	cm:i:7	s1:i:81	s2:i:0	dv:f:0.0250
SRR29535114.1458525	48073	6640	6733	+	LF10_chr1	50495432	50483382	50483482	61	100	21	tp:A:P	cm:i:4	s1:i:60	s2:i:0	dv:f:0.0326
SRR29535114.1458525	48073	5626	5682	+	LF10_chr4	46604272	46578911	46578967	56	56	18	tp:A:P	cm:i:4	s1:i:56	s2:i:0	dv:f:0.0146
SRR29535114.1458579	3510	36	3459	-	LF10_chr6	67806300	67789693	67793179	2249	3497	60	tp:A:P	cm:i:212	s1:i:2168	s2:i:0	dv:f:0.0096
SRR29535114.1458601	51183	42115	42257	-	LF10_chr1	50495432	7137	7285	101	148	60	tp:A:P	cm:i:9	s1:i:102	s2:i:0	dv:f:0.0133
SRR29535114.1458658	763	114	163	-	LF10_chr1	50495432	7164	7213	49	49	11	tp:A:P	cm:i:4	s1:i:49	s2:i:0	dv:f:0.0158
SRR29535114.1458690	1100	33	1015	+	LF10_chr8	39140677	22696	23499	476	985	10	tp:A:P	cm:i:36	s1:i:449	s2:i:415	dv:f:0.0251
SRR29535114.1458849	12356	3601	3647	-	LF10_chr1	50495432	7164	7213	46	49	6	tp:A:P	cm:i:4	s1:i:45	s2:i:0	dv:f:0.0154
SRR29535114.1459179	423	61	277	-	LF10_chr3	45743229	45734950	45735163	162	219	60	tp:A:P	cm:i:11	s1:i:152	s2:i:0	dv:f:0.0165
SRR29535114.1459296	3682	2889	2954	-	LF10_chr1	50495432	7150	7213	63	65	29	tp:A:P	cm:i:5	s1:i:62	s2:i:0	dv:f:0.0126
SRR29535114.1459327	14360	9824	10099	-	LF10_chr1	50495432	7114	7390	177	279	60	tp:A:P	cm:i:12	s1:i:178	s2:i:0	dv:f:0.0192
SRR29535114.1459660	373	54	267	+	LF10_chr8	39140677	25285	25502	104	217	0	tp:A:P	cm:i:6	s1:i:97	s2:i:97	dv:f:0.0263
SRR29535114.1459792	346	55	247	+	LF10_chr4	46604272	14580	14774	75	194	39	tp:A:P	cm:i:5	s1:i:74	s2:i:0	dv:f:0.0255
SRR29535114.1459903	12021	2760	2935	+	LF10_chr1	50495432	50483307	50483482	122	178	33	tp:A:P	cm:i:10	s1:i:126	s2:i:102	dv:f:0.0143
SRR29535114.1460495	746	116	712	-	LF10_chr6	67806300	13276	13891	175	619	42	tp:A:P	cm:i:11	s1:i:163	s2:i:120	dv:f:0.0290
SRR29535114.1460597	2629	699	918	-	LF10_chr1	50495432	7137	7361	148	224	60	tp:A:P	cm:i:12	s1:i:143	s2:i:0	dv:f:0.0105
SRR29535114.1460724	518	40	374	+	LF10_chr1	50495432	7277	7630	96	353	37	tp:A:P	cm:i:7	s1:i:83	s2:i:44	dv:f:0.0362
SRR29535114.1460793	2102	937	1069	-	LF10_chr1	50495432	7150	7285	87	135	60	tp:A:P	cm:i:7	s1:i:88	s2:i:0	dv:f:0.0170
SRR29535114.1461235	24041	8833	9078	-	LF10_chr1	50495432	7144	7390	116	247	50	tp:A:P	cm:i:8	s1:i:114	s2:i:76	dv:f:0.0297
SRR29535114.1461429	12501	8922	9023	-	LF10_chr1	50495432	7112	7213	101	101	60	tp:A:P	cm:i:11	s1:i:101	s2:i:0	dv:f:0.0062
SRR29535114.1461573	671	83	181	+	LF10_chr1	50495432	7113	7213	72	100	24	tp:A:P	cm:i:3	s1:i:75	s2:i:0	dv:f:0.0339
SRR29535114.1461911	31476	2162	2311	+	LF10_chr1	50495432	7143	7285	78	150	60	tp:A:P	cm:i:7	s1:i:79	s2:i:0	dv:f:0.0130
SRR29535114.1462106	5468	3742	5425	-	LF10_chr7	34875448	34872671	34874391	882	1735	60	tp:A:P	cm:i:70	s1:i:851	s2:i:195	dv:f:0.0143
SRR29535114.1462462	10159	1451	1613	+	LF10_chr1	50495432	7124	7285	103	163	60	tp:A:P	cm:i:6	s1:i:108	s2:i:0	dv:f:0.0256
SRR29535114.1462467	48342	47968	48014	-	LF10_chr5	48825035	48790711	48790757	46	46	0	tp:A:P	cm:i:6	s1:i:46	s2:i:46	dv:f:0.0099
SRR29535114.1462537	1436	1204	1265	+	LF10_chr1	50495432	7137	7197	60	61	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0107
SRR29535114.1462619	277	88	259	+	LF10_chr3	45743229	25683	25855	156	173	52	tp:A:P	cm:i:14	s1:i:153	s2:i:113	dv:f:0.0046
SRR29535114.1462651	385	82	372	-	LF10_chr6	67806300	67786666	67786958	289	292	60	tp:A:P	cm:i:31	s1:i:283	s2:i:0	dv:f:0.0042
SRR29535114.1462659	1350	555	637	+	LF10_chr3	45743229	45741993	45742077	82	84	60	tp:A:P	cm:i:10	s1:i:82	s2:i:0	dv:f:0.0067
SRR29535114.1463146	4828	1672	1739	+	LF10_chr1	50495432	7169	7238	67	69	33	tp:A:P	cm:i:5	s1:i:67	s2:i:0	dv:f:0.0126
SRR29535114.1463183	546	60	442	+	LF10_chr8	39140677	21561	21950	264	390	28	tp:A:P	cm:i:20	s1:i:296	s2:i:231	dv:f:0.0131
SRR29535114.1463487	17528	8846	9013	+	LF10_chr1	50495432	50483307	50483482	117	175	47	tp:A:P	cm:i:9	s1:i:116	s2:i:84	dv:f:0.0207
SRR29535114.1463735	7972	276	7931	+	LF10_chr8	39140677	21513	29439	1248	8897	2	tp:A:P	cm:i:78	s1:i:884	s2:i:850	dv:f:0.0655
SRR29535114.1463830	13909	3210	3259	-	LF10_chr1	50495432	7164	7213	49	49	11	tp:A:P	cm:i:4	s1:i:49	s2:i:0	dv:f:0.0152
SRR29535114.1464051	320	41	205	+	LF10_chr8	39140677	23724	23888	123	164	27	tp:A:P	cm:i:9	s1:i:137	s2:i:106	dv:f:0.0126
SRR29535114.1464230	279	185	253	-	LF10_chr3	45743229	26179	26248	68	69	41	tp:A:P	cm:i:6	s1:i:68	s2:i:0	dv:f:0.0099
SRR29535114.1464449	34477	18383	18554	+	LF10_chr1	50495432	50483304	50483482	147	178	60	tp:A:P	cm:i:15	s1:i:144	s2:i:91	dv:f:0.0085
SRR29535114.1464613	385	66	122	-	LF10_chr4	46604272	46578911	46578967	56	56	18	tp:A:P	cm:i:4	s1:i:56	s2:i:0	dv:f:0.0138
SRR29535114.1464652	22086	5075	5236	-	LF10_chr1	50495432	7124	7285	90	161	43	tp:A:P	cm:i:4	s1:i:99	s2:i:0	dv:f:0.0252
SRR29535114.1464655	30502	6354	6567	+	LF10_chr1	50495432	7171	7390	95	219	50	tp:A:P	cm:i:5	s1:i:91	s2:i:0	dv:f:0.0400
SRR29535114.1464811	1109	742	902	-	LF10_chr1	50495432	7124	7285	114	162	60	tp:A:P	cm:i:10	s1:i:117	s2:i:0	dv:f:0.0097
SRR29535114.1465102	3136	1558	1637	+	LF10_chr1	50495432	7114	7195	72	81	49	tp:A:P	cm:i:6	s1:i:76	s2:i:0	dv:f:0.0188
SRR29535114.1465295	1227	561	708	-	LF10_chr1	50495432	7137	7285	86	148	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0116
SRR29535114.1465435	6008	1012	1085	-	LF10_chr1	50495432	7124	7197	73	73	54	tp:A:P	cm:i:7	s1:i:73	s2:i:0	dv:f:0.0094
SRR29535114.1465608	119117	31465	31540	-	LF10_chr1	50495432	7189	7272	59	83	10	tp:A:P	cm:i:3	s1:i:52	s2:i:0	dv:f:0.0303
SRR29535114.1465624	66994	53348	53485	-	LF10_chr1	50495432	7144	7285	92	141	60	tp:A:P	cm:i:8	s1:i:92	s2:i:0	dv:f:0.0117
SRR29535114.1465733	28840	6941	7158	+	LF10_chr1	50495432	7169	7390	71	221	2	tp:A:P	cm:i:4	s1:i:70	s2:i:64	dv:f:0.0499
SRR29535114.1466164	30791	3737	3911	-	LF10_chr1	50495432	50483289	50483463	114	174	60	tp:A:P	cm:i:10	s1:i:117	s2:i:0	dv:f:0.0144
SRR29535114.1466314	5876	770	818	-	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0150
SRR29535114.1466428	6314	6099	6246	-	LF10_chr1	50495432	7137	7285	96	148	60	tp:A:P	cm:i:8	s1:i:101	s2:i:0	dv:f:0.0153
SRR29535114.1466526	774	524	579	+	LF10_chr4	46604272	46578910	46578965	55	55	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0170
SRR29535114.1466583	3754	383	458	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0092
SRR29535114.1466642	13666	8579	8671	-	LF10_chr1	50495432	7124	7213	68	92	22	tp:A:P	cm:i:3	s1:i:72	s2:i:0	dv:f:0.0190
SRR29535114.1466999	3705	3284	3505	+	LF10_chr1	50495432	7172	7390	78	222	9	tp:A:P	cm:i:4	s1:i:73	s2:i:63	dv:f:0.0430
SRR29535114.1467015	2256	1600	1674	-	LF10_chr1	50495432	7138	7213	74	75	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0096
SRR29535114.1467313	7641	6494	6635	+	LF10_chr1	50495432	7143	7285	75	142	52	tp:A:P	cm:i:6	s1:i:80	s2:i:0	dv:f:0.0191
SRR29535114.1467326	3434	661	773	-	LF10_chr1	50495432	7171	7285	67	114	29	tp:A:P	cm:i:4	s1:i:70	s2:i:0	dv:f:0.0201
SRR29535114.1468001	17602	10622	10873	-	LF10_chr1	50495432	7137	7390	90	256	10	tp:A:P	cm:i:4	s1:i:92	s2:i:75	dv:f:0.0404
SRR29535114.1468007	38209	35666	35808	-	LF10_chr1	50495432	7138	7285	83	147	60	tp:A:P	cm:i:7	s1:i:84	s2:i:0	dv:f:0.0165
SRR29535114.1468038	815	180	315	-	LF10_chr1	50495432	50483327	50483463	90	136	5	tp:A:P	cm:i:5	s1:i:92	s2:i:83	dv:f:0.0220
SRR29535114.1468509	8684	7209	7461	+	LF10_chr5	48825035	48780105	48780361	89	257	10	tp:A:P	cm:i:4	s1:i:77	s2:i:49	dv:f:0.0511
SRR29535114.1468530	762	145	710	+	LF10_chr8	39140677	21366	21932	252	571	25	tp:A:P	cm:i:18	s1:i:241	s2:i:191	dv:f:0.0358
SRR29535114.1468530	762	37	80	+	LF10_chr8	39140677	23393	23438	43	45	1	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0184
SRR29535114.1468758	347	65	233	+	LF10_chr1	50495432	50483308	50483482	93	174	60	tp:A:P	cm:i:6	s1:i:96	s2:i:0	dv:f:0.0243
SRR29535114.1468776	18177	13412	13656	-	LF10_chr1	50495432	7137	7390	81	253	41	tp:A:P	cm:i:5	s1:i:76	s2:i:0	dv:f:0.0176
SRR29535114.1468872	1124	790	838	-	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0148
SRR29535114.1469608	950	738	869	-	LF10_chr1	50495432	50483328	50483466	61	138	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0255
SRR29535114.1470502	605	64	582	+	LF10_chr2	50269664	37510	38099	106	589	46	tp:A:P	cm:i:4	s1:i:107	s2:i:0	dv:f:0.0493
SRR29535114.1470534	12138	49	12083	-	LF10_chr8	39140677	39125070	39137157	7917	12205	60	tp:A:P	cm:i:700	s1:i:7942	s2:i:797	dv:f:0.0119
SRR29535114.1470738	931	31	749	+	LF10_chr7	34875448	34841034	34841779	378	745	60	tp:A:P	cm:i:31	s1:i:360	s2:i:0	dv:f:0.0161
SRR29535114.1470811	929	267	327	-	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0108
SRR29535114.1471004	4775	2988	3086	+	LF10_chr1	50495432	7186	7285	53	99	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0241
SRR29535114.1471078	300	33	195	+	LF10_chr8	39140677	22695	22866	66	171	0	tp:A:P	cm:i:3	s1:i:72	s2:i:72	dv:f:0.0492
SRR29535114.1471250	29552	2492	2614	-	LF10_chr1	50495432	50483320	50483443	122	123	56	tp:A:P	cm:i:20	s1:i:122	s2:i:84	dv:f:0.0034
SRR29535114.1471459	1763	1173	1347	+	LF10_chr1	50495432	7186	7361	102	175	60	tp:A:P	cm:i:6	s1:i:99	s2:i:0	dv:f:0.0219
SRR29535114.1471641	283	227	274	-	LF10_chr1	50495432	7149	7197	47	48	9	tp:A:P	cm:i:4	s1:i:47	s2:i:0	dv:f:0.0157
SRR29535114.1471718	282	128	207	-	LF10_chr1	50495432	47768	47846	65	79	30	tp:A:P	cm:i:4	s1:i:72	s2:i:0	dv:f:0.0220
SRR29535114.1471743	1716	1343	1411	-	LF10_chr1	50495432	7144	7213	68	69	41	tp:A:P	cm:i:6	s1:i:68	s2:i:0	dv:f:0.0108
SRR29535114.1471852	8933	1275	1464	-	LF10_chr1	50495432	50483289	50483482	146	193	56	tp:A:P	cm:i:17	s1:i:141	s2:i:99	dv:f:0.0093
SRR29535114.1471916	375	127	297	-	LF10_chr8	39140677	21182	21358	100	176	34	tp:A:P	cm:i:5	s1:i:104	s2:i:65	dv:f:0.0434
SRR29535114.1472031	59067	22989	23150	-	LF10_chr1	50495432	50483326	50483487	109	163	60	tp:A:P	cm:i:10	s1:i:114	s2:i:45	dv:f:0.0095
SRR29535114.1472393	3603	1653	1775	-	LF10_chr1	50495432	7164	7285	54	122	21	tp:A:P	cm:i:4	s1:i:59	s2:i:0	dv:f:0.0292
SRR29535114.1472492	18502	6944	7018	+	LF10_chr1	50495432	7139	7213	74	74	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0095
SRR29535114.1472512	617	66	513	+	LF10_chr1	50495432	46729	47182	302	458	60	tp:A:P	cm:i:20	s1:i:312	s2:i:0	dv:f:0.0134
SRR29535114.1472575	3912	77	579	-	LF10_chr3	45743229	1235	1738	266	507	52	tp:A:P	cm:i:26	s1:i:267	s2:i:190	dv:f:0.0059
SRR29535114.1472575	3912	2930	3903	+	LF10_chr1	50495432	50494715	50495345	292	1008	4	tp:A:P	cm:i:13	s1:i:219	s2:i:214	dv:f:0.0374
SRR29535114.1472575	3912	2692	3309	-	LF10_chr1	50495432	57	648	219	744	42	tp:A:P	cm:i:9	s1:i:164	s2:i:122	dv:f:0.0361
SRR29535114.1472575	3912	2312	3021	+	LF10_chr4	46604272	46603522	46604272	159	810	21	tp:A:P	cm:i:7	s1:i:127	s2:i:107	dv:f:0.0481
SRR29535114.1472873	8938	5036	5083	-	LF10_chr1	50495432	7164	7213	47	49	7	tp:A:P	cm:i:4	s1:i:46	s2:i:0	dv:f:0.0152
SRR29535114.1473650	10315	3261	3440	+	LF10_chr1	50495432	50483307	50483482	102	179	60	tp:A:P	cm:i:7	s1:i:104	s2:i:0	dv:f:0.0190
SRR29535114.1474314	1114	82	183	+	LF10_chr1	50495432	7260	7361	74	101	33	tp:A:P	cm:i:5	s1:i:67	s2:i:0	dv:f:0.0214
SRR29535114.1474632	10040	169	9548	-	LF10_chr8	39140677	21335	29750	1349	10366	3	tp:A:P	cm:i:77	s1:i:854	s2:i:800	dv:f:0.0716
SRR29535114.1475027	910	416	460	-	LF10_chr8	39140677	18364	18406	42	44	1	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0179
SRR29535114.1475323	672	449	568	+	LF10_chr1	50495432	7169	7285	70	119	39	tp:A:P	cm:i:5	s1:i:74	s2:i:0	dv:f:0.0172
SRR29535114.1475476	22252	16299	16439	-	LF10_chr1	50495432	7144	7285	89	141	60	tp:A:P	cm:i:7	s1:i:94	s2:i:0	dv:f:0.0170
