query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.321337	9182	6	6033	+	OY979769.1	45422575	18171	24193	5921	6033	1	5921
ERR10809407.1377905	5955	5	5950	-	OY979769.1	45422575	45374393	45380338	5917	5946	38	5917
ERR10809407.1734418	11784	5030	11776	-	OY979769.1	45422575	45412149	45418928	5914	6846	6	5914
ERR10809407.1722942	9567	3154	9563	-	OY979768.1	55528949	55483070	55489947	5911	7276	60	5911
ERR10809407.214307	6012	7	6012	+	OY979766.1	136469214	27346	33331	5910	6013	0	5910
ERR10809407.32854	6024	9	6018	-	OY979769.1	45422575	45410534	45416537	5910	6011	4	5910
ERR10809407.990193	6218	3	6216	+	OY979768.1	55528949	55481767	55487965	5909	6227	60	5909
ERR10809407.1847543	5954	2	5952	-	OY979769.1	45422575	8130	14083	5907	5953	0	5907
ERR10809407.579038	6376	8	6371	+	OY979768.1	55528949	55482828	55489702	5903	7268	60	5903
ERR10809407.1705736	7770	2	5951	-	OY979768.1	55528949	55486158	55492106	5900	5952	0	5900
ERR10809407.1901139	7250	14	7250	+	OY979768.1	55528949	55481690	55489826	5900	8215	60	5900
ERR10809407.698476	5916	3	5916	-	OY979768.1	55528949	55474829	55480742	5899	5913	0	5899
ERR10809407.1686757	6391	2	6391	-	OY979768.1	55528949	55483475	55490333	5899	7270	60	5899
ERR10809407.1973750	7654	5	7611	-	OY979768.1	55528949	55474798	55482466	5898	7817	0	5898
ERR10809407.159021	5918	1	5918	-	OY979766.1	136469214	136432321	136438237	5894	5917	7	5894
ERR10809407.782152	5950	5	5946	-	OY979766.1	136469214	16486	22426	5893	5941	43	5893
ERR10809407.646640	5917	3	5911	-	OY979769.1	45422575	3309	9217	5884	5908	0	5884
ERR10809407.1705108	9588	1836	8210	+	OY979768.1	55528949	55515480	55521884	5884	6422	60	5884
ERR10809407.1274569	5939	8	5938	-	OY979767.1	119242295	5783	11713	5881	5930	41	5881
ERR10809407.661814	6879	9	6872	-	OY979766.1	136469214	136433758	136440597	5881	6964	2	5881
ERR10809407.1416446	6043	6	6035	-	OY979769.1	45422575	45395471	45401486	5878	6033	60	5878
ERR10809407.908412	6840	6	6834	+	OY979769.1	45422575	45400379	45410822	5877	10443	2	5877
ERR10809407.1657686	6035	2	6035	-	OY979769.1	45422575	5403	11410	5876	6033	0	5876
ERR10809407.1446883	9010	0	5908	-	OY979768.1	55528949	55507186	55513483	5873	6302	0	5873
ERR10809407.674430	5937	7	5931	+	OY979769.1	45422575	1313	7245	5870	5932	0	5870
ERR10809407.527023	5928	4	5924	-	OY979768.1	55528949	55486367	55492288	5861	5925	0	5861
ERR10809407.881168	6369	15	6361	-	OY979767.1	119242295	119217097	119223407	5860	6358	24	5860
ERR10809407.1907953	10517	116	9539	-	OY979768.1	55528949	55484728	55497563	5860	13254	60	5860
ERR10809407.315786	6195	4	6195	-	OY979768.1	55528949	55521566	55527756	5857	6191	18	5857
ERR10809407.1616851	8482	2	5968	+	OY979768.1	55528949	55483013	55489882	5850	6874	60	5850
ERR10809407.1769040	5918	0	5909	+	OY979769.1	45422575	7693	13600	5837	5912	0	5837
ERR10809407.102759	6961	985	6959	+	OY979768.1	55528949	55481821	55488606	5837	6786	41	5837
ERR10809407.108977	5865	4	5864	-	OY979769.1	45422575	6115	11976	5836	5861	0	5836
ERR10809407.680822	12585	4	6177	-	OY979769.1	45422575	24287	30387	5833	6205	0	5833
ERR10809407.516807	8069	7	8052	-	OY979766.1	136469214	136455082	136468190	5829	13272	4	5829
ERR10809407.2012676	5854	8	5850	-	OY979768.1	55528949	55474051	55479893	5828	5842	0	5828
ERR10809407.1962511	5868	6	5861	-	OY979769.1	45422575	45373421	45379276	5814	5855	60	5814
ERR10809407.1085189	7237	974	7229	-	OY979769.1	45422575	10468	16779	5813	6329	0	5813
ERR10809407.1082286	5830	1	5827	+	OY979767.1	119242295	119228365	119234194	5810	5829	60	5810
ERR10809407.1073990	8042	2	8037	-	OY979768.1	55528949	55470782	55478984	5810	8351	0	5810
ERR10809407.1565182	8889	2824	8884	+	OY979769.1	45422575	24287	30276	5809	6085	0	5809
ERR10809407.326360	7592	1	7568	+	OY979769.1	45422575	45399387	45406953	5805	7567	6	5805
ERR10809407.1911670	6189	332	6180	+	OY979768.1	55528949	55507186	55513037	5804	5855	26	5804
ERR10809407.2054906	5843	9	5835	+	OY979769.1	45422575	5823	11649	5802	5826	0	5802
ERR10809407.396491	8813	20	8806	+	OY979769.1	45422575	6225	14588	5801	8786	2	5801
ERR10809407.18253	15253	8553	15249	+	OY979766.1	136469214	19034	25724	5794	6700	0	5794
ERR10809407.904992	5830	7	5821	-	OY979769.1	45422575	45746	51563	5794	5817	0	5794
ERR10809407.1283774	7408	8	7403	+	OY979766.1	136469214	136461405	136468800	5791	7395	0	5791
ERR10809407.2046392	9428	6	9313	-	OY979769.1	45422575	45388792	45398090	5791	9381	0	5791
ERR10809407.1002800	6091	3	6087	+	OY979768.1	55528949	55490708	55496796	5787	6088	60	5787
ERR10809407.1676658	5838	3	5829	+	OY979769.1	45422575	2156	7977	5782	5826	0	5782
ERR10809407.1933554	5843	1	5835	+	OY979767.1	119242295	7879	13712	5782	5836	60	5782
ERR10809407.1376451	5804	6	5804	-	OY979769.1	45422575	8521	14319	5782	5798	0	5782
ERR10809407.1173748	5810	5	5809	-	OY979769.1	45422575	2686	8490	5780	5804	0	5780
ERR10809407.1298834	5953	4	5946	+	OY979769.1	45422575	9115	15051	5778	5944	3	5778
ERR10809407.73973	5986	31	5983	+	OY979767.1	119242295	119205193	119211155	5778	5969	60	5778
ERR10809407.1292458	5784	2	5782	-	OY979766.1	136469214	3085	8863	5776	5780	0	5776
ERR10809407.1981473	7442	9	5840	+	OY979769.1	45422575	29144	35179	5776	6035	60	5776
ERR10809407.1580417	5835	8	5834	+	OY979768.1	55528949	55480876	55486702	5773	5826	33	5773
ERR10809407.2055303	5788	7	5781	-	OY979769.1	45422575	45655	51429	5772	5774	0	5772
ERR10809407.413215	5801	0	5794	+	OY979769.1	45422575	2527	8321	5770	5794	0	5770
ERR10809407.43034	5846	2	5839	+	OY979767.1	119242295	119217542	119223379	5769	5837	20	5769
ERR10809407.1143130	5984	5	5980	-	OY979766.1	136469214	136448528	136454497	5768	5987	5	5768
ERR10809407.515856	7959	5	7955	+	OY979766.1	136469214	136460723	136468633	5758	7957	0	5758
ERR10809407.1505492	6132	9	6132	+	OY979768.1	55528949	55481078	55488144	5758	7083	60	5758
ERR10809407.1522231	9375	1297	8514	+	OY979768.1	55528949	55484728	55495347	5757	11038	60	5757
ERR10809407.731705	5817	6	5809	+	OY979767.1	119242295	5794	11597	5754	5803	40	5754
ERR10809407.2035043	5896	13	5891	+	OY979768.1	55528949	55509850	55515728	5753	5879	48	5753
ERR10809407.994705	7129	540	7127	-	OY979768.1	55528949	55483163	55489947	5753	7203	60	5753
ERR10809407.2028591	5966	7	5960	-	OY979769.1	45422575	45387623	45393562	5750	5960	60	5750
ERR10809407.1006170	7967	2	7966	-	OY979766.1	136469214	136457570	136465541	5744	7972	12	5744
ERR10809407.272886	10145	1	9873	+	OY979768.1	55528949	55484787	55498050	5735	13698	28	5735
ERR10809407.81339	5748	0	5745	+	OY979766.1	136469214	33919	39663	5727	5746	30	5727
ERR10809407.1634148	6263	503	6257	+	OY979768.1	55528949	55507186	55512943	5724	5758	26	5724
ERR10809407.1380197	5755	0	5752	-	OY979768.1	55528949	55486882	55492632	5715	5754	0	5715
ERR10809407.893355	16664	7	6729	-	OY979766.1	136469214	19050	25758	5715	6730	0	5715
ERR10809407.65919	5767	8	5758	-	OY979768.1	55528949	55473480	55479232	5713	5752	0	5713
ERR10809407.1348299	6386	14	6383	-	OY979769.1	45422575	34822	41226	5712	6418	6	5712
ERR10809407.1040417	5732	3	5728	+	OY979769.1	45422575	737	6462	5711	5725	0	5711
ERR10809407.1924075	6148	142	6143	+	OY979769.1	45422575	16736	22740	5707	6004	23	5707
ERR10809407.2028778	6796	5	5867	-	OY979768.1	55528949	55507186	55513054	5706	5872	1	5706
ERR10809407.374161	5830	2	5829	-	OY979769.1	45422575	45410794	45416622	5703	5833	1	5703
ERR10809407.520029	5787	5	5780	-	OY979767.1	119242295	119205692	119211465	5699	5775	60	5699
ERR10809407.1923349	7291	1	7279	+	OY979766.1	136469214	136454268	136465258	5699	11164	46	5699
ERR10809407.1536253	5925	9	5907	-	OY979767.1	119242295	44086	49989	5698	5903	27	5698
ERR10809407.2063861	5984	8	5983	-	OY979768.1	55528949	55487204	55493181	5695	5977	4	5695
ERR10809407.1053300	5905	8	5896	-	OY979767.1	119242295	43945	49834	5693	5896	27	5693
ERR10809407.893052	5720	3	5712	-	OY979769.1	45422575	45379700	45385415	5690	5715	0	5690
ERR10809407.2042241	6445	729	6445	+	OY979768.1	55528949	55507186	55512900	5682	5719	21	5682
ERR10809407.103585	5884	1	5884	+	OY979768.1	55528949	55481022	55487754	5680	6754	60	5680
ERR10809407.883818	9334	6	6647	-	OY979769.1	45422575	45399471	45409781	5680	10320	3	5680
ERR10809407.168387	5791	4	5790	+	OY979769.1	45422575	21612	27404	5670	5793	60	5670
ERR10809407.2047418	6537	3	5770	-	OY979768.1	55528949	55507186	55512955	5670	5773	12	5670
ERR10809407.1262240	6001	9	5996	-	OY979769.1	45422575	45381583	45387593	5667	6024	1	5667
ERR10809407.908705	7116	1432	7111	+	OY979766.1	136469214	2902	8588	5663	5686	0	5663
ERR10809407.1311005	5711	3	5705	-	OY979769.1	45422575	8240	13945	5661	5706	0	5661
ERR10809407.43437	5684	9	5678	-	OY979768.1	55528949	34565	40235	5661	5670	60	5661
ERR10809407.270896	7772	8	7769	-	OY979766.1	136469214	136455831	136463517	5660	7763	32	5660
ERR10809407.917648	7817	8	7327	-	OY979768.1	55528949	55471626	55479028	5659	7527	0	5659
ERR10809407.1675351	5686	9	5680	+	OY979769.1	45422575	8710	14381	5655	5671	0	5655
ERR10809407.943271	5747	7	5738	+	OY979768.1	55528949	34165	39896	5653	5731	60	5653
ERR10809407.826186	5794	4	5787	-	OY979766.1	136469214	27254	33024	5652	5795	0	5652
ERR10809407.1019791	6732	10	6721	-	OY979769.1	45422575	45405602	45412313	5652	6711	15	5652
ERR10809407.1531093	5666	0	5661	-	OY979767.1	119242295	14667	20333	5648	5666	60	5648
ERR10809407.1176631	5684	6	5679	-	OY979768.1	55528949	55486793	55492464	5638	5675	0	5638
ERR10809407.1640102	6867	7	6863	+	OY979768.1	55528949	55480632	55488301	5635	7769	48	5635
ERR10809407.668396	5936	2	5631	+	OY979767.1	119242295	772	6399	5625	5629	1	5625
ERR10809407.1975062	5757	0	5757	-	OY979768.1	55528949	55483937	55490565	5621	6632	60	5621
ERR10809407.741195	5802	6	5796	+	OY979767.1	119242295	119195408	119201197	5618	5790	60	5618
ERR10809407.115943	5839	0	5830	-	OY979768.1	55528949	55483270	55489958	5618	6702	60	5618
ERR10809407.631617	6214	6	6209	+	OY979769.1	45422575	12373	18577	5617	6209	60	5617
ERR10809407.444321	6567	9	6559	+	OY979767.1	119242295	119201641	119208195	5616	6554	60	5616
ERR10809407.926356	6049	5	6044	-	OY979769.1	45422575	45407885	45413912	5613	6039	24	5613
ERR10809407.1471012	6380	1	6380	-	OY979767.1	119242295	119209799	119216178	5613	6381	60	5613
ERR10809407.1673170	5653	6	5636	-	OY979769.1	45422575	5499	11130	5608	5631	0	5608
ERR10809407.1914039	6866	1153	6861	+	OY979768.1	55528949	55481821	55488401	5608	6580	31	5608
ERR10809407.1986606	5766	3	5671	-	OY979769.1	45422575	17311	22991	5606	5686	4	5606
ERR10809407.1404439	5643	9	5635	+	OY979767.1	119242295	12998	18624	5606	5627	60	5606
ERR10809407.1337057	6595	6	6583	-	OY979766.1	136469214	136433249	136439814	5604	6680	0	5604
ERR10809407.535484	5620	1	5614	-	OY979768.1	55528949	55486742	55492355	5602	5613	0	5602
ERR10809407.519972	5833	7	5824	+	OY979768.1	55528949	55481503	55488126	5595	6624	60	5595
ERR10809407.1189970	5625	5	5618	+	OY979768.1	55528949	55486644	55492259	5585	5616	0	5585
ERR10809407.115762	5603	8	5599	-	OY979766.1	136469214	39255	44844	5585	5592	0	5585
ERR10809407.1825902	6055	3	6055	-	OY979768.1	55528949	15082	21151	5583	6085	60	5583
ERR10809407.1236790	5672	4	5663	-	OY979769.1	45422575	9088	14744	5579	5660	1	5579
ERR10809407.36353	6871	450	6863	-	OY979768.1	55528949	55486500	55509674	5578	23590	10	5578
ERR10809407.1677609	5621	6	5613	-	OY979769.1	45422575	8059	13662	5575	5607	0	5575
ERR10809407.1828174	6197	11	6099	+	OY979768.1	55528949	55481541	55488488	5575	6971	60	5575
ERR10809407.1874444	5606	0	5600	-	OY979769.1	45422575	8729	14330	5573	5601	0	5573
ERR10809407.525773	5590	8	5590	+	OY979769.1	45422575	1914	7496	5568	5582	0	5568
ERR10809407.1105196	5773	5	5766	+	OY979766.1	136469214	136452841	136458616	5566	5778	60	5566
ERR10809407.1417304	7919	4	7917	+	OY979766.1	136469214	136426770	136444518	5557	18162	42	5557
ERR10809407.417341	5597	1	5588	-	OY979768.1	55528949	55486376	55491959	5549	5588	0	5549
ERR10809407.861024	5623	2	5617	+	OY979768.1	55528949	55484826	55491345	5547	6527	15	5547
ERR10809407.1411519	6545	871	6534	+	OY979768.1	55528949	55507186	55512851	5544	5669	5	5544
ERR10809407.1802819	5554	3	5546	+	OY979769.1	45422575	18617	24160	5543	5543	1	5543
ERR10809407.1301614	7531	26	7530	-	OY979766.1	136469214	136456932	136464463	5538	7537	13	5538
ERR10809407.1259797	5973	2	5969	+	OY979768.1	55528949	55490062	55496017	5533	5971	60	5533
ERR10809407.626954	5583	6	5575	+	OY979769.1	45422575	7285	12850	5531	5569	0	5531
ERR10809407.1455727	5585	1	5583	-	OY979767.1	119242295	1836	7421	5530	5585	60	5530
ERR10809407.851165	5716	8	5711	+	OY979766.1	136469214	11505	17214	5530	5719	42	5530
ERR10809407.125731	5590	4	5587	+	OY979768.1	55528949	55483306	55488889	5530	5583	60	5530
ERR10809407.538801	5566	8	5557	+	OY979769.1	45422575	3524	9073	5525	5549	0	5525
ERR10809407.704810	6041	7	6035	+	OY979766.1	136469214	136438046	136444064	5523	6054	60	5523
ERR10809407.1301594	5560	5	5560	+	OY979769.1	45422575	32409	37964	5522	5555	6	5522
ERR10809407.877176	5558	2	5554	-	OY979766.1	136469214	136433899	136439453	5521	5554	6	5521
ERR10809407.114832	5587	5	5578	-	OY979766.1	136469214	14714	20288	5520	5575	45	5520
ERR10809407.1675629	5979	0	5973	-	OY979769.1	45422575	11583	17560	5517	5977	35	5517
ERR10809407.42778	6732	216	6725	+	OY979769.1	45422575	45399549	45409673	5513	10136	0	5513
ERR10809407.1285700	5645	1	5644	-	OY979766.1	136469214	8501	14147	5513	5647	60	5513
ERR10809407.189127	5528	3	5525	+	OY979769.1	45422575	10612	16134	5511	5522	3	5511
ERR10809407.1750766	5759	7	5758	+	OY979769.1	45422575	45414272	45420080	5508	5809	5	5508
ERR10809407.1781657	6837	1311	6832	+	OY979766.1	136469214	2894	8416	5507	5522	0	5507
ERR10809407.1797621	6173	3	5852	-	OY979768.1	55528949	55481821	55488569	5503	6754	60	5503
ERR10809407.1311272	5625	0	5620	-	OY979766.1	136469214	6216	11845	5495	5630	60	5495
ERR10809407.1442273	6063	6	6060	+	OY979768.1	55528949	55481267	55488149	5495	6934	60	5495
ERR10809407.1828150	6915	1362	6908	-	OY979768.1	55528949	55476754	55482304	5492	5550	0	5492
ERR10809407.1265780	5510	9	5507	-	OY979768.1	55528949	55477715	55483213	5491	5498	0	5491
ERR10809407.1632869	5624	5	5619	+	OY979769.1	45422575	6130	11753	5489	5627	0	5489
ERR10809407.1076558	5630	6	5628	-	OY979768.1	55528949	55510863	55516483	5486	5625	60	5486
ERR10809407.1448201	7268	4	5711	-	OY979768.1	55528949	55514670	55520366	5483	5708	60	5483
ERR10809407.955317	7307	935	7300	+	OY979766.1	136469214	136438436	136446028	5483	8005	8	5483
ERR10809407.1335990	5502	4	5494	-	OY979768.1	55528949	55475386	55480876	5476	5490	0	5476
ERR10809407.947751	7993	2506	7991	+	OY979766.1	136469214	2894	8381	5473	5487	0	5473
ERR10809407.1892647	8997	3525	8997	-	OY979767.1	119242295	927	6399	5472	5472	1	5472
ERR10809407.2030027	5519	9	5517	-	OY979768.1	55528949	3903	9410	5471	5508	60	5471
ERR10809407.1246664	5618	0	5612	-	OY979768.1	55528949	55476421	55482039	5470	5625	0	5470
ERR10809407.854724	5938	425	5931	-	OY979768.1	55528949	55487287	55492789	5469	5507	0	5469
ERR10809407.1535296	5481	9	5477	-	OY979767.1	119242295	16192	21661	5466	5469	48	5466
ERR10809407.1930251	5940	24	5931	-	OY979769.1	45422575	1782	7746	5456	5971	0	5456
ERR10809407.796617	5564	4	5560	+	OY979769.1	45422575	45411898	45417455	5455	5562	9	5455
ERR10809407.463409	10103	8	9631	-	OY979769.1	45422575	45388157	45397682	5454	9626	1	5454
ERR10809407.566151	5763	8	5746	-	OY979768.1	55528949	55515754	55521511	5444	5767	60	5444
ERR10809407.390938	6994	1441	6990	-	OY979768.1	55528949	55516331	55521882	5441	5552	60	5441
ERR10809407.1880797	5631	7	5631	+	OY979768.1	55528949	55481731	55488143	5440	6416	60	5440
ERR10809407.2067103	5549	9	5546	+	OY979768.1	55528949	55514336	55519876	5439	5540	60	5439
ERR10809407.1151114	5472	6	5471	+	OY979769.1	45422575	3715	9182	5437	5467	0	5437
ERR10809407.479784	10111	4	10089	+	OY979767.1	119242295	119231609	119242180	5434	10631	34	5434
ERR10809407.484551	5454	9	5454	+	OY979767.1	119242295	10229	15674	5429	5446	60	5429
ERR10809407.1232644	5463	4	5462	-	OY979769.1	45422575	3121	8579	5429	5458	0	5429
ERR10809407.1052441	5468	6	5462	-	OY979768.1	55528949	23859	29317	5426	5459	60	5426
ERR10809407.644438	5721	9	5715	-	OY979768.1	55528949	55484493	55491115	5425	6658	35	5425
ERR10809407.108940	5468	3	5464	+	OY979769.1	45422575	7865	13328	5425	5463	0	5425
ERR10809407.403895	6407	2	6406	+	OY979768.1	55528949	55483516	55489916	5425	7226	42	5425
ERR10809407.1011518	5462	1	5454	+	OY979766.1	136469214	136435092	136440546	5423	5454	3	5423
ERR10809407.216159	5520	9	5516	+	OY979768.1	55528949	55484863	55491247	5423	6384	13	5423
ERR10809407.994905	5483	7	5479	-	OY979767.1	119242295	4058	9531	5423	5473	60	5423
ERR10809407.2060244	5495	4	5491	-	OY979769.1	45422575	17523	23013	5422	5490	2	5422
ERR10809407.709898	5445	8	5444	+	OY979767.1	119242295	32039	37476	5421	5437	3	5421
ERR10809407.2061361	9394	143	9391	-	OY979768.1	55528949	55486211	55498050	5421	12254	19	5421
ERR10809407.631995	5464	0	5459	+	OY979769.1	45422575	3169	8629	5419	5460	0	5419
ERR10809407.1241452	5533	1	5527	+	OY979769.1	45422575	45414426	45419952	5417	5526	29	5417
ERR10809407.626305	6024	9	6015	-	OY979768.1	55528949	55483283	55489928	5415	6660	60	5415
ERR10809407.566152	5431	0	5430	-	OY979766.1	136469214	12317	17749	5412	5432	42	5412
ERR10809407.1209109	6284	2	6282	+	OY979766.1	136469214	136433579	136439842	5411	6379	2	5411
ERR10809407.1085989	5442	2	5441	-	OY979769.1	45422575	1540	6979	5411	5440	0	5411
ERR10809407.1402170	7719	0	7699	-	OY979766.1	136469214	136459451	136467150	5407	7699	8	5407
ERR10809407.649964	5448	3	5444	-	OY979766.1	136469214	136442489	136447937	5406	5449	7	5406
ERR10809407.413299	6123	1	5453	+	OY979769.1	45422575	29519	35179	5405	5660	60	5405
ERR10809407.1899102	7474	1109	7457	-	OY979768.1	55528949	55482727	55489947	5405	7279	60	5405
ERR10809407.1815135	6628	5	5996	+	OY979768.1	55528949	55483539	55489947	5404	6823	60	5404
ERR10809407.919331	5995	5	5993	-	OY979769.1	45422575	14404	20413	5403	6012	60	5403
ERR10809407.1367535	7484	1340	7478	-	OY979769.1	45422575	45412790	45418928	5392	6199	7	5392
ERR10809407.674675	7982	8	6002	-	OY979768.1	55528949	55484728	55491130	5388	6817	2	5388
ERR10809407.697550	9106	3	5670	-	OY979769.1	45422575	24287	29879	5387	5697	0	5387
ERR10809407.1379976	5404	0	5400	+	OY979769.1	45422575	625	6026	5385	5401	0	5385
ERR10809407.510564	6253	2	6247	-	OY979766.1	136469214	136433797	136440024	5383	6343	2	5383
ERR10809407.1188580	5893	6	5890	+	OY979768.1	55528949	55482238	55488589	5383	6751	60	5383
ERR10809407.1076669	7327	4	7321	-	OY979767.1	119242295	41730	48744	5382	7317	38	5382
ERR10809407.304900	5618	5	5618	+	OY979767.1	119242295	41089	46709	5368	5620	60	5368
ERR10809407.1126162	5477	1	5473	+	OY979766.1	136469214	30434	35878	5364	5476	5	5364
ERR10809407.2046294	5570	12	5568	+	OY979768.1	55528949	55481916	55488326	5362	6419	60	5362
ERR10809407.82542	5419	1	5418	-	OY979766.1	136469214	30417	35838	5362	5421	6	5362
ERR10809407.949661	6215	109	6178	-	OY979766.1	136469214	136453413	136459314	5354	6136	60	5354
ERR10809407.326052	5457	2	5453	-	OY979768.1	55528949	55512543	55517994	5353	5451	60	5353
ERR10809407.749564	5369	2	5365	-	OY979768.1	55528949	55480061	55485424	5349	5363	0	5349
ERR10809407.1350486	5429	0	5429	-	OY979769.1	45422575	40197	45635	5347	5438	31	5347
ERR10809407.1854695	5467	3	5461	+	OY979768.1	55528949	55507218	55512678	5346	5464	27	5346
ERR10809407.1683748	7515	1951	7513	-	OY979769.1	45422575	18617	24193	5345	5588	2	5345
ERR10809407.703213	5366	6	5363	-	OY979769.1	45422575	2400	7757	5343	5357	0	5343
ERR10809407.837901	6255	11	6255	+	OY979766.1	136469214	28049	34309	5342	6307	0	5342
ERR10809407.1758754	5423	8	5418	-	OY979768.1	55528949	55503533	55508945	5339	5412	2	5339
ERR10809407.1784104	5383	4	5380	-	OY979769.1	45422575	7793	13165	5334	5376	0	5334
ERR10809407.1330906	5457	7	5449	+	OY979768.1	55528949	55482746	55489047	5332	6305	60	5332
ERR10809407.322845	5662	0	5656	+	OY979768.1	55528949	55481731	55488024	5331	6293	60	5331
ERR10809407.1686145	5371	16	5367	-	OY979767.1	119242295	119188931	119194282	5329	5351	51	5329
ERR10809407.1821059	11868	6240	11859	+	OY979768.1	55528949	55514670	55520279	5329	5624	60	5329
ERR10809407.728635	12436	3	5398	-	OY979768.1	55528949	55522216	55527593	5328	5400	0	5328
ERR10809407.731936	5326	4	5321	-	OY979767.1	119242295	34653	39973	5312	5320	4	5312
ERR10809407.1236525	5338	6	5329	-	OY979768.1	55528949	55507309	55513023	5312	5714	0	5312
ERR10809407.1201681	7627	9	5910	+	OY979768.1	55528949	55483634	55489947	5309	6728	60	5309
ERR10809407.1187418	5419	2	5410	+	OY979769.1	45422575	19483	24891	5307	5408	39	5307
ERR10809407.923014	5879	1	5867	-	OY979768.1	55528949	55484955	55491668	5303	6757	6	5303
ERR10809407.58286	5352	0	5348	+	OY979768.1	55528949	55507784	55513522	5302	5742	0	5302
